nodes,total,in_o1,in_o2,in_o3,exec_o1,exec_o2,exec_o3,out_o1,out_o2,out_o3,critical_path,individuals_stor,individuals_merge_stor,sifting_stor,frequency_stor,mutation_overlap_stor,in_individuals,read_individuals,write_individuals,out_individuals,in_individuals_merge,read_individuals_merge,write_individuals_merge,out_individuals_merge,in_sifting,read_sifting,write_sifting,out_sifting,in_frequency,read_frequency,write_frequency,out_frequency,in_mutation_overlap,read_mutation_overlap,write_mutation_overlap,out_mutation_overlap,lam_read_beegfs,lam_write_beegfs,lam_read_ssd,lam_write_ssd,lam_read_tmpfs,lam_write_tmpfs,lam_in_total,lam_out_total,exec_beegfs_share,exec_local_share,movement_share,region_provisional,region
2,1026.0974522558342,55.783175261131774,55.92999014817022,0.1754765717028859,101.50722572168668,1.944306483185723,2.4597401272865698,368.8766173714326,438.1255605326034,1.295360038634333,stage_in_individuals(16)->read_individuals(150)->write_individuals(150)->stage_out_individuals(30)->stage_in_sifting(15)->read_sifting(5)->write_sifting(5)->stage_out_sifting(5)->stage_in_frequency(16)->read_frequency(5)->write_frequency(5)->stage_out_frequency(17),ssd,beegfs,ssd,ssd,beegfs,55.783175,101.43621,0.071016,368.876617,0.0,0.484061,0.009069,0.018175,55.92999,1.929133,0.015174,438.125561,0.175477,0.402953,2.056787,1.29536,0.0,0.915467,0.149858,0.0,0.0,0.0,103.76829599999999,2.142977,0.0,0.0,111.888642,808.2975379999999,0.0,0.10321755771555441,0.8967824430096835,7,13
2,1026.0974522558342,55.783175261131774,55.92999014817022,0.1754765717028859,101.50722572168668,1.944306483185723,2.4597401272865698,368.8766173714326,438.1255605326034,1.295360038634333,stage_in_individuals(16)->read_individuals(150)->write_individuals(150)->stage_out_individuals(30)->stage_in_sifting(15)->read_sifting(5)->write_sifting(5)->stage_out_sifting(5)->stage_in_frequency(16)->read_frequency(5)->write_frequency(5)->stage_out_frequency(17),ssd,beegfs,ssd,ssd,ssd,55.783175,101.43621,0.071016,368.876617,0.0,0.484061,0.009069,0.018175,55.92999,1.929133,0.015174,438.125561,0.175477,0.402953,2.056787,1.29536,0.113322,0.219688,0.470526,1.29536,0.0,0.0,103.76829599999999,2.142977,0.0,0.0,111.888642,808.2975379999999,0.0,0.10321755771555441,0.8967824430096835,7,13
10,1032.4292210547678,55.783175261131774,150.6653392667665,0.4409873844886471,14.543198774204944,1.945219505154512,0.4796170534971776,368.8766173714326,438.8990661644191,0.796000273672508,stage_in_individuals(16)->read_individuals(30)->write_individuals(30)->stage_out_individuals(30)->stage_in_sifting(6)->read_sifting(1)->write_sifting(1)->stage_out_sifting(15)->stage_in_frequency(5)->read_frequency(1)->write_frequency(1)->stage_out_frequency(7),ssd,beegfs,tmpfs,tmpfs,tmpfs,55.783175,14.528248,0.014951,368.876617,0.0,0.211195,0.003812,0.0474,150.665339,1.944386,0.000833,438.899066,0.440987,0.327892,0.151725,0.796,0.278444,0.134989,0.024676,0.796,0.0,0.0,14.528248,0.014951,2.272278,0.152558,206.889501,808.5716830000001,0.0,0.016435058843709223,0.9835649391660637,12,12
10,1032.4848508293385,55.783175261131774,150.6653392667665,0.4409873844886471,14.543198774204944,1.945219505154512,0.5352468280676657,368.8766173714326,438.8990661644191,0.796000273672508,stage_in_individuals(16)->read_individuals(30)->write_individuals(30)->stage_out_individuals(30)->stage_in_sifting(6)->read_sifting(1)->write_sifting(1)->stage_out_sifting(15)->stage_in_frequency(5)->read_mutation_overlap(1)->write_mutation_overlap(1)->stage_out_frequency(7),ssd,beegfs,tmpfs,tmpfs,beegfs,55.783175,14.528248,0.014951,368.876617,0.0,0.211195,0.003812,0.0474,150.665339,1.944386,0.000833,438.899066,0.440987,0.327892,0.151725,0.796,0.0,0.476881,0.058366,0.0,0.476881,0.058366,14.528248,0.014951,1.944386,0.000833,206.889501,808.5716830000001,0.000518406637705207,0.015969646418304097,0.9835119451722075,12,12
10,1032.6269591352866,55.783175261131774,150.6653392667665,0.278444159955141,14.543198774204944,1.945219505154512,0.8398983585495854,368.8766173714326,438.8990661644191,0.796000273672508,stage_in_individuals(16)->read_individuals(30)->write_individuals(30)->stage_out_individuals(30)->stage_in_sifting(6)->read_sifting(1)->write_sifting(1)->stage_out_sifting(15)->stage_in_mutation_overlap(5)->read_frequency(1)->write_frequency(1)->stage_out_mutation_overlap(7),ssd,beegfs,tmpfs,beegfs,tmpfs,55.783175,14.528248,0.014951,368.876617,0.0,0.211195,0.003812,0.0474,150.665339,1.944386,0.000833,438.899066,0.0,0.628339,0.211559,0.0,0.278444,0.134989,0.024676,0.796,0.628339,0.211559,14.528248,0.014951,1.944386,0.000833,206.726958,808.5716830000001,0.0008133605195658683,0.015967448703651174,0.9832191887089622,12,12
5,1035.1150358194263,55.783175261131774,150.6653392667665,0.4409873844886471,16.927044469242663,2.23126712429835,0.4955385039742755,368.8766173714326,438.8990661644191,0.796000273672508,stage_in_individuals(16)->read_individuals(60)->write_individuals(60)->stage_out_individuals(30)->stage_in_sifting(6)->read_sifting(2)->write_sifting(2)->stage_out_sifting(15)->stage_in_frequency(5)->read_frequency(2)->write_frequency(2)->stage_out_frequency(7),ssd,beegfs,tmpfs,tmpfs,tmpfs,55.783175,16.903609,0.023436,368.876617,0.0,0.379853,0.005983,0.0474,150.665339,2.230351,0.000917,438.899066,0.440987,0.330359,0.16518,0.796,0.278444,0.164375,0.027659,0.796,0.0,0.0,16.903609,0.023436,2.5607100000000003,0.166097,206.889501,808.5716830000001,0.0,0.018987118648548504,0.9810128815258986,12,12
5,1035.4474107575252,55.783175261131774,150.6653392667665,0.4409873844886471,16.927044469242663,2.23126712429835,0.827913442073149,368.8766173714326,438.8990661644191,0.796000273672508,stage_in_individuals(16)->read_individuals(60)->write_individuals(60)->stage_out_individuals(30)->stage_in_sifting(6)->read_sifting(2)->write_sifting(2)->stage_out_sifting(15)->stage_in_frequency(5)->read_mutation_overlap(2)->write_mutation_overlap(2)->stage_out_frequency(7),ssd,beegfs,tmpfs,tmpfs,beegfs,55.783175,16.903609,0.023436,368.876617,0.0,0.379853,0.005983,0.0474,150.665339,2.230351,0.000917,438.899066,0.440987,0.330359,0.16518,0.796,0.0,0.731962,0.095951,0.0,0.731962,0.095951,16.903609,0.023436,2.230351,0.000917,206.889501,808.5716830000001,0.0007995703030386687,0.018502449087186294,0.9806979798781822,12,12
5,1035.8521924766846,55.783175261131774,150.6653392667665,0.278444159955141,16.927044469242663,2.23126712429835,1.3952383857659216,368.8766173714326,438.8990661644191,0.796000273672508,stage_in_individuals(16)->read_individuals(60)->write_individuals(60)->stage_out_individuals(30)->stage_in_sifting(6)->read_sifting(2)->write_sifting(2)->stage_out_sifting(15)->stage_in_mutation_overlap(5)->read_frequency(2)->write_frequency(2)->stage_out_mutation_overlap(7),ssd,beegfs,tmpfs,beegfs,tmpfs,55.783175,16.903609,0.023436,368.876617,0.0,0.379853,0.005983,0.0474,150.665339,2.230351,0.000917,438.899066,0.0,0.994285,0.400953,0.0,0.278444,0.164375,0.027659,0.796,0.994285,0.400953,16.903609,0.023436,2.230351,0.000917,206.726958,808.5716830000001,0.0013469469970073971,0.01849521885375669,0.9801578336890492,12,12
2,1039.6265296284787,55.783175261131774,55.92999014817022,0.0,101.50722572168668,1.944306483185723,1.9119073769722117,446.7495029402058,375.80042169712647,0.0,stage_in_individuals(16)->read_individuals(150)->write_individuals(150)->stage_out_individuals(14)->stage_in_sifting(15)->read_sifting(5)->write_sifting(5)->stage_out_sifting(15)->read_frequency(5)->write_frequency(5),ssd,ssd,ssd,beegfs,beegfs,55.783175,101.43621,0.071016,446.749503,0.0,0.120712,0.031194,0.082685,55.92999,1.929133,0.015174,375.800422,0.0,1.318713,0.593194,0.0,0.0,0.915467,0.149858,0.0,1.318713,0.593194,103.365343,0.08618999999999999,0.0,0.0,111.713165,822.549925,0.0018390325232304702,0.09950836194702475,0.8986526058871043,4,14
10,1041.5614507356013,149.15586677519224,55.92999014817022,0.0,15.835068930272664,1.457418696797552,0.8398983585495854,442.5427861294926,375.80042169712647,0.0,stage_in_individuals(7)->read_individuals(30)->write_individuals(30)->stage_out_individuals(16)->stage_in_sifting(15)->read_sifting(1)->write_sifting(1)->stage_out_sifting(15)->read_frequency(1)->write_frequency(1),tmpfs,tmpfs,ssd,beegfs,beegfs,149.155867,15.834522,0.000547,442.542786,0.0,0.081373,0.001725,0.059851,55.92999,1.452319,0.0051,375.800422,0.0,0.628339,0.211559,0.0,0.0,0.476881,0.058366,0.0,0.628339,0.211559,1.452319,0.0051,15.834522,0.000547,205.085857,818.343208,0.0008063835306182103,0.016602465450105887,0.9825911512731235,14,15
5,1045.483200006658,149.15586677519224,55.92999014817022,0.0,18.36190331294077,2.296993557969882,1.3952383857659216,442.5427861294926,375.80042169712647,0.0,stage_in_individuals(7)->read_individuals(60)->write_individuals(60)->stage_out_individuals(16)->stage_in_sifting(15)->read_sifting(2)->write_sifting(2)->stage_out_sifting(15)->read_frequency(2)->write_frequency(2),tmpfs,tmpfs,ssd,beegfs,beegfs,149.155867,18.361113,0.00079,442.542786,0.0,0.090208,0.00189,0.059851,55.92999,2.289903,0.00709,375.800422,0.0,0.994285,0.400953,0.0,0.0,0.731962,0.095951,0.0,0.994285,0.400953,2.289903,0.00709,18.361113,0.00079,205.085857,818.343208,0.0013345389002818154,0.019760141530603664,0.9789053186062497,14,15
2,1068.5006353296633,149.15586677519224,55.92999014817022,0.0,41.21535671952389,1.944306483185723,1.9119073769722117,442.5427861294926,375.80042169712647,0.0,stage_in_individuals(7)->read_individuals(150)->write_individuals(150)->stage_out_individuals(16)->stage_in_sifting(15)->read_sifting(5)->write_sifting(5)->stage_out_sifting(15)->read_frequency(5)->write_frequency(5),tmpfs,tmpfs,ssd,beegfs,beegfs,149.155867,41.213463,0.001893,442.542786,0.0,0.094345,0.00237,0.059851,55.92999,1.929133,0.015174,375.800422,0.0,1.318713,0.593194,0.0,0.0,0.915467,0.149858,0.0,1.318713,0.593194,1.929133,0.015174,41.213463,0.001893,205.085857,818.343208,0.001789336324924243,0.04039273499045133,0.9578179283760948,4,14
2,1103.3603503194315,55.783175261131774,55.92999014817022,0.1133218168415363,101.50722572168668,1.944306483185723,1.9119073769722117,446.7495029402058,438.1255605326034,1.295360038634333,stage_in_individuals(16)->read_individuals(150)->write_individuals(150)->stage_out_individuals(14)->stage_in_sifting(15)->read_sifting(5)->write_sifting(5)->stage_out_sifting(5)->stage_in_mutation_overlap(17)->read_frequency(5)->write_frequency(5)->stage_out_mutation_overlap(17),ssd,ssd,ssd,beegfs,ssd,55.783175,101.43621,0.071016,446.749503,0.0,0.120712,0.031194,0.814689,55.92999,1.929133,0.015174,438.125561,0.0,1.318713,0.593194,0.0,0.113322,0.219688,0.470526,1.29536,1.318713,0.593194,103.365343,0.08618999999999999,0.0,0.0,111.826487,886.170424,0.0017328037929281094,0.09376042284830144,0.904506773975584,4,14
2,1103.9703378246074,55.783175261131774,55.92999014817022,0.1754765717028859,101.50722572168668,1.944306483185723,2.4597401272865698,446.7495029402058,438.1255605326034,1.295360038634333,stage_in_individuals(16)->read_individuals(150)->write_individuals(150)->stage_out_individuals(14)->stage_in_sifting(15)->read_sifting(5)->write_sifting(5)->stage_out_sifting(5)->stage_in_frequency(16)->read_frequency(5)->write_frequency(5)->stage_out_frequency(17),ssd,ssd,ssd,ssd,beegfs,55.783175,101.43621,0.071016,446.749503,0.0,0.120712,0.031194,0.814689,55.92999,1.929133,0.015174,438.125561,0.175477,0.402953,2.056787,1.29536,0.0,0.915467,0.149858,0.0,0.0,0.0,103.76829599999999,2.142977,0.0,0.0,111.888642,886.170424,0.0,0.09593670171310933,0.9040632993515857,4,14
2,1103.9703378246074,55.783175261131774,55.92999014817022,0.1754765717028859,101.50722572168668,1.944306483185723,2.4597401272865698,446.7495029402058,438.1255605326034,1.295360038634333,stage_in_individuals(16)->read_individuals(150)->write_individuals(150)->stage_out_individuals(14)->stage_in_sifting(15)->read_sifting(5)->write_sifting(5)->stage_out_sifting(5)->stage_in_frequency(16)->read_frequency(5)->write_frequency(5)->stage_out_frequency(17),ssd,ssd,ssd,ssd,ssd,55.783175,101.43621,0.071016,446.749503,0.0,0.120712,0.031194,0.814689,55.92999,1.929133,0.015174,438.125561,0.175477,0.402953,2.056787,1.29536,0.113322,0.219688,0.470526,1.29536,0.0,0.0,103.76829599999999,2.142977,0.0,0.0,111.888642,886.170424,0.0,0.09593670171310933,0.9040632993515857,4,14
2,1120.0436199767446,55.783175261131774,150.6653392667665,0.4409873844886471,101.50722572168668,2.5761969444528523,0.499011588693893,368.8766173714326,438.8990661644191,0.796000273672508,stage_in_individuals(16)->read_individuals(150)->write_individuals(150)->stage_out_individuals(30)->stage_in_sifting(6)->read_sifting(5)->write_sifting(5)->stage_out_sifting(15)->stage_in_frequency(5)->read_frequency(5)->write_frequency(5)->stage_out_frequency(7),ssd,beegfs,tmpfs,tmpfs,tmpfs,55.783175,101.43621,0.071016,368.876617,0.0,0.484061,0.009069,0.0474,150.665339,2.575059,0.001138,438.899066,0.440987,0.3318,0.167212,0.796,0.278444,0.181099,0.032615,0.796,0.0,0.0,101.43621,0.071016,2.906859,0.16835,206.889501,808.5716830000001,0.0,0.09337353754327118,0.9066264615846686,7,13
2,1120.6099337246628,55.783175261131774,150.6653392667665,0.4409873844886471,101.50722572168668,2.5761969444528523,1.0653253366121218,368.8766173714326,438.8990661644191,0.796000273672508,stage_in_individuals(16)->read_individuals(150)->write_individuals(150)->stage_out_individuals(30)->stage_in_sifting(6)->read_sifting(5)->write_sifting(5)->stage_out_sifting(15)->stage_in_frequency(5)->read_mutation_overlap(5)->write_mutation_overlap(5)->stage_out_frequency(7),ssd,beegfs,tmpfs,tmpfs,beegfs,55.783175,101.43621,0.071016,368.876617,0.0,0.484061,0.009069,0.0474,150.665339,2.575059,0.001138,438.899066,0.440987,0.3318,0.167212,0.796,0.0,0.915467,0.149858,0.0,0.915467,0.149858,101.43621,0.071016,2.575059,0.001138,206.889501,808.5716830000001,0.0009506653188938737,0.09288104617638836,0.9061682869656776,7,13
2,1121.2939725404894,55.783175261131774,150.6653392667665,0.278444159955141,101.50722572168668,2.5761969444528523,1.9119073769722117,368.8766173714326,438.8990661644191,0.796000273672508,stage_in_individuals(16)->read_individuals(150)->write_individuals(150)->stage_out_individuals(30)->stage_in_sifting(6)->read_sifting(5)->write_sifting(5)->stage_out_sifting(15)->stage_in_mutation_overlap(5)->read_frequency(5)->write_frequency(5)->stage_out_mutation_overlap(7),ssd,beegfs,tmpfs,beegfs,tmpfs,55.783175,101.43621,0.071016,368.876617,0.0,0.484061,0.009069,0.0474,150.665339,2.575059,0.001138,438.899066,0.0,1.318713,0.593194,0.0,0.278444,0.181099,0.032615,0.796,1.318713,0.593194,101.43621,0.071016,2.575059,0.001138,206.726958,808.5716830000001,0.0017050898754661418,0.09282438463856231,0.905470524112121,7,13
10,1200.7599514829558,149.15586677519224,150.6653392667665,0.4409873844886471,15.835068930272664,1.945219505154512,0.4796170534971776,442.5427861294926,438.8990661644191,0.796000273672508,stage_in_individuals(7)->read_individuals(30)->write_individuals(30)->stage_out_individuals(16)->stage_in_sifting(6)->read_sifting(1)->write_sifting(1)->stage_out_sifting(15)->stage_in_frequency(5)->read_frequency(1)->write_frequency(1)->stage_out_frequency(7),tmpfs,tmpfs,tmpfs,tmpfs,tmpfs,149.155867,15.834522,0.000547,442.542786,0.0,0.081373,0.001725,0.813432,150.665339,1.944386,0.000833,438.899066,0.440987,0.327892,0.151725,0.796,0.278444,0.134989,0.024676,0.796,0.0,0.0,0.0,0.0,18.1068,0.153105,300.26219299999997,882.237852,0.0,0.015206957042037204,0.9847930417229477,14,15
10,1200.8155812575264,149.15586677519224,150.6653392667665,0.4409873844886471,15.835068930272664,1.945219505154512,0.5352468280676657,442.5427861294926,438.8990661644191,0.796000273672508,stage_in_individuals(7)->read_individuals(30)->write_individuals(30)->stage_out_individuals(16)->stage_in_sifting(6)->read_sifting(1)->write_sifting(1)->stage_out_sifting(15)->stage_in_frequency(5)->read_mutation_overlap(1)->write_mutation_overlap(1)->stage_out_frequency(7),tmpfs,tmpfs,tmpfs,tmpfs,beegfs,149.155867,15.834522,0.000547,442.542786,0.0,0.081373,0.001725,0.813432,150.665339,1.944386,0.000833,438.899066,0.440987,0.327892,0.151725,0.796,0.0,0.476881,0.058366,0.0,0.476881,0.058366,0.0,0.0,17.778908,0.00138,300.26219299999997,882.237852,0.0004457362215765676,0.014806843180182582,0.9847474195510132,14,15
10,1200.9576895634748,149.15586677519224,150.6653392667665,0.278444159955141,15.835068930272664,1.945219505154512,0.8398983585495854,442.5427861294926,438.8990661644191,0.796000273672508,stage_in_individuals(7)->read_individuals(30)->write_individuals(30)->stage_out_individuals(16)->stage_in_sifting(6)->read_sifting(1)->write_sifting(1)->stage_out_sifting(15)->stage_in_mutation_overlap(5)->read_frequency(1)->write_frequency(1)->stage_out_mutation_overlap(7),tmpfs,tmpfs,tmpfs,beegfs,tmpfs,149.155867,15.834522,0.000547,442.542786,0.0,0.081373,0.001725,0.813432,150.665339,1.944386,0.000833,438.899066,0.0,0.628339,0.211559,0.0,0.278444,0.134989,0.024676,0.796,0.628339,0.211559,0.0,0.0,17.778908,0.00138,300.09964999999994,882.237852,0.0006993568610275407,0.014805091098973508,0.9844955507381414,14,15
5,1203.5887549352449,149.15586677519224,150.6653392667665,0.4409873844886471,18.36190331294077,2.23126712429835,0.4955385039742755,442.5427861294926,438.8990661644191,0.796000273672508,stage_in_individuals(7)->read_individuals(60)->write_individuals(60)->stage_out_individuals(16)->stage_in_sifting(6)->read_sifting(2)->write_sifting(2)->stage_out_sifting(15)->stage_in_frequency(5)->read_frequency(2)->write_frequency(2)->stage_out_frequency(7),tmpfs,tmpfs,tmpfs,tmpfs,tmpfs,149.155867,18.361113,0.00079,442.542786,0.0,0.090208,0.00189,0.813432,150.665339,2.230351,0.000917,438.899066,0.440987,0.330359,0.16518,0.796,0.278444,0.164375,0.027659,0.796,0.0,0.0,0.0,0.0,20.921823,0.16688699999999998,300.26219299999997,882.237852,0.0,0.017521524618377304,0.9824784754354237,14,15
5,1203.9211298733435,149.15586677519224,150.6653392667665,0.4409873844886471,18.36190331294077,2.23126712429835,0.827913442073149,442.5427861294926,438.8990661644191,0.796000273672508,stage_in_individuals(7)->read_individuals(60)->write_individuals(60)->stage_out_individuals(16)->stage_in_sifting(6)->read_sifting(2)->write_sifting(2)->stage_out_sifting(15)->stage_in_frequency(5)->read_mutation_overlap(2)->write_mutation_overlap(2)->stage_out_frequency(7),tmpfs,tmpfs,tmpfs,tmpfs,beegfs,149.155867,18.361113,0.00079,442.542786,0.0,0.090208,0.00189,0.813432,150.665339,2.230351,0.000917,438.899066,0.440987,0.330359,0.16518,0.796,0.0,0.731962,0.095951,0.0,0.731962,0.095951,0.0,0.0,20.591464,0.001707,300.26219299999997,882.237852,0.0006876804297695967,0.01710508312298369,0.9822072357218301,14,15
5,1204.325911592503,149.15586677519224,150.6653392667665,0.278444159955141,18.36190331294077,2.23126712429835,1.3952383857659216,442.5427861294926,438.8990661644191,0.796000273672508,stage_in_individuals(7)->read_individuals(60)->write_individuals(60)->stage_out_individuals(16)->stage_in_sifting(6)->read_sifting(2)->write_sifting(2)->stage_out_sifting(15)->stage_in_mutation_overlap(5)->read_frequency(2)->write_frequency(2)->stage_out_mutation_overlap(7),tmpfs,tmpfs,tmpfs,beegfs,tmpfs,149.155867,18.361113,0.00079,442.542786,0.0,0.090208,0.00189,0.813432,150.665339,2.230351,0.000917,438.899066,0.0,0.994285,0.400953,0.0,0.278444,0.164375,0.027659,0.796,0.994285,0.400953,0.0,0.0,20.591464,0.001707,300.09964999999994,882.237852,0.001158521947065848,0.01709933399404256,0.9817421435669118,14,15
2,1226.7906112467022,149.15586677519224,150.6653392667665,0.4409873844886471,41.21535671952389,2.5761969444528523,0.499011588693893,442.5427861294926,438.8990661644191,0.796000273672508,stage_in_individuals(7)->read_individuals(150)->write_individuals(150)->stage_out_individuals(16)->stage_in_sifting(6)->read_sifting(5)->write_sifting(5)->stage_out_sifting(15)->stage_in_frequency(5)->read_frequency(5)->write_frequency(5)->stage_out_frequency(7),tmpfs,tmpfs,tmpfs,tmpfs,tmpfs,149.155867,41.213463,0.001893,442.542786,0.0,0.094345,0.00237,0.813432,150.665339,2.575059,0.001138,438.899066,0.440987,0.3318,0.167212,0.796,0.278444,0.181099,0.032615,0.796,0.0,0.0,0.0,0.0,44.120322,0.170243,300.26219299999997,882.237852,0.0,0.036102790968534186,0.9638972080152345,4,14
2,1227.3569249946204,149.15586677519224,150.6653392667665,0.4409873844886471,41.21535671952389,2.5761969444528523,1.0653253366121218,442.5427861294926,438.8990661644191,0.796000273672508,stage_in_individuals(7)->read_individuals(150)->write_individuals(150)->stage_out_individuals(16)->stage_in_sifting(6)->read_sifting(5)->write_sifting(5)->stage_out_sifting(15)->stage_in_frequency(5)->read_mutation_overlap(5)->write_mutation_overlap(5)->stage_out_frequency(7),tmpfs,tmpfs,tmpfs,tmpfs,beegfs,149.155867,41.213463,0.001893,442.542786,0.0,0.094345,0.00237,0.813432,150.665339,2.575059,0.001138,438.899066,0.440987,0.3318,0.167212,0.796,0.0,0.915467,0.149858,0.0,0.915467,0.149858,0.0,0.0,43.788522,0.003031,300.26219299999997,882.237852,0.0008679830441374409,0.03567955833238315,0.9634524569983439,4,14
2,1228.040963810447,149.15586677519224,150.6653392667665,0.278444159955141,41.21535671952389,2.5761969444528523,1.9119073769722117,442.5427861294926,438.8990661644191,0.796000273672508,stage_in_individuals(7)->read_individuals(150)->write_individuals(150)->stage_out_individuals(16)->stage_in_sifting(6)->read_sifting(5)->write_sifting(5)->stage_out_sifting(15)->stage_in_mutation_overlap(5)->read_frequency(5)->write_frequency(5)->stage_out_mutation_overlap(7),tmpfs,tmpfs,tmpfs,beegfs,tmpfs,149.155867,41.213463,0.001893,442.542786,0.0,0.094345,0.00237,0.813432,150.665339,2.575059,0.001138,438.899066,0.0,1.318713,0.593194,0.0,0.278444,0.181099,0.032615,0.796,1.318713,0.593194,0.0,0.0,43.788522,0.003031,300.09964999999994,882.237852,0.001556875589937657,0.03565968423734061,0.9627834386984647,4,14
2,1437.1805409820258,0.0,0.0,0.0,1417.00353706056,18.26509654449347,1.9119073769722117,0.0,0.0,0.0,read_individuals(150)->write_individuals(150)->read_sifting(5)->write_sifting(5)->read_frequency(5)->write_frequency(5),beegfs,beegfs,beegfs,beegfs,beegfs,0.0,1416.964875,0.038662,0.0,0.0,0.484061,0.009069,0.0,0.0,18.260633,0.004464,0.0,0.0,1.318713,0.593194,0.0,0.0,0.915467,0.149858,0.0,1436.5442209999999,0.63632,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25,16
2,1486.995978526101,0.0,0.0181750333120701,0.0,1417.00353706056,18.26509654449347,1.9119073769722117,49.71457799997497,0.0826845107881706,0.0,read_individuals(150)->write_individuals(150)->stage_out_individuals(30)->stage_in_individuals_merge(30)->read_sifting(5)->write_sifting(5)->stage_out_individuals_merge(30)->read_frequency(5)->write_frequency(5),beegfs,ssd,beegfs,beegfs,beegfs,0.0,1416.964875,0.038662,49.714578,0.018175,0.120712,0.031194,0.082685,0.0,18.260633,0.004464,0.0,0.0,1.318713,0.593194,0.0,0.0,0.915467,0.149858,0.0,1436.5442209999999,0.63632,0.0,0.0,0.0,0.0,0.018175,49.797263,0.9664992789183744,0.0,0.033500721400320566,25,16
2,1494.519212985672,0.0,0.0,0.1133218168415363,1417.00353706056,18.26509654449347,1.9119073769722117,0.0,55.92999014817022,1.295360038634333,read_individuals(150)->write_individuals(150)->read_sifting(5)->write_sifting(5)->stage_out_sifting(15)->stage_in_mutation_overlap(17)->read_frequency(5)->write_frequency(5)->stage_out_mutation_overlap(17),beegfs,beegfs,beegfs,beegfs,ssd,0.0,1416.964875,0.038662,0.0,0.0,0.484061,0.009069,0.018175,0.0,18.260633,0.004464,55.92999,0.0,1.318713,0.593194,0.0,0.113322,0.219688,0.470526,1.29536,1436.5442209999999,0.63632,0.0,0.0,0.0,0.0,0.113322,57.22535,0.9616340348872967,0.0,0.038365965122289576,25,16
2,1495.129200490847,0.0,0.0,0.1754765717028859,1417.00353706056,18.26509654449347,2.4597401272865698,0.0,55.92999014817022,1.295360038634333,read_individuals(150)->write_individuals(150)->read_sifting(5)->write_sifting(5)->stage_out_sifting(15)->stage_in_frequency(16)->read_frequency(5)->write_frequency(5)->stage_out_frequency(17),beegfs,beegfs,beegfs,ssd,beegfs,0.0,1416.964875,0.038662,0.0,0.0,0.484061,0.009069,0.018175,0.0,18.260633,0.004464,55.92999,0.175477,0.402953,2.056787,1.29536,0.0,0.915467,0.149858,0.0,1435.225508,0.043126000000000005,0.402953,2.056787,0.0,0.0,0.175477,57.22535,0.9599629473685646,0.0016451688584454588,0.0383918841135304,25,16
2,1495.129200490847,0.0,0.0,0.1754765717028859,1417.00353706056,18.26509654449347,2.4597401272865698,0.0,55.92999014817022,1.295360038634333,read_individuals(150)->write_individuals(150)->read_sifting(5)->write_sifting(5)->stage_out_sifting(15)->stage_in_frequency(16)->read_frequency(5)->write_frequency(5)->stage_out_frequency(17),beegfs,beegfs,beegfs,ssd,ssd,0.0,1416.964875,0.038662,0.0,0.0,0.484061,0.009069,0.018175,0.0,18.260633,0.004464,55.92999,0.175477,0.402953,2.056787,1.29536,0.113322,0.219688,0.470526,1.29536,1435.225508,0.043126000000000005,0.402953,2.056787,0.0,0.0,0.175477,57.22535,0.9599629473685646,0.0016451688584454588,0.0383918841135304,25,16
2,1544.251966018959,0.0,0.0181750333120701,0.1133218168415363,1417.00353706056,18.26509654449347,1.9119073769722117,49.71457799997497,55.92999014817022,1.295360038634333,read_individuals(150)->write_individuals(150)->stage_out_individuals(30)->stage_in_individuals_merge(30)->read_sifting(5)->write_sifting(5)->stage_out_sifting(15)->stage_in_mutation_overlap(17)->read_frequency(5)->write_frequency(5)->stage_out_mutation_overlap(17),beegfs,ssd,beegfs,beegfs,ssd,0.0,1416.964875,0.038662,49.714578,0.018175,0.120712,0.031194,0.814689,0.0,18.260633,0.004464,55.92999,0.0,1.318713,0.593194,0.0,0.113322,0.219688,0.470526,1.29536,1436.5442209999999,0.63632,0.0,0.0,0.0,0.0,0.131497,106.939928,0.9306645370217743,0.0,0.069335462965948,25,16
2,1544.8619535241346,0.0,0.0181750333120701,0.1754765717028859,1417.00353706056,18.26509654449347,2.4597401272865698,49.71457799997497,55.92999014817022,1.295360038634333,read_individuals(150)->write_individuals(150)->stage_out_individuals(30)->stage_in_individuals_merge(30)->read_sifting(5)->write_sifting(5)->stage_out_sifting(15)->stage_in_frequency(16)->read_frequency(5)->write_frequency(5)->stage_out_frequency(17),beegfs,ssd,beegfs,ssd,beegfs,0.0,1416.964875,0.038662,49.714578,0.018175,0.120712,0.031194,0.814689,0.0,18.260633,0.004464,55.92999,0.175477,0.402953,2.056787,1.29536,0.0,0.915467,0.149858,0.0,1435.225508,0.043126000000000005,0.402953,2.056787,0.0,0.0,0.193652,106.939928,0.9290594740364138,0.0015922069893616363,0.06934831928225504,25,16
