repeat,alpha_idx,ccp_alpha,fold,n_val,n_leaves_val,pairs_val,sep_val,skipped,a_eff,mae_val
2,9,0.11206445848837429,4,52,35.0,0,0.0,False,0.11206445848837429,63.56272291375741
2,9,0.11206445848837429,CV-agg,261,34.0,5,0.0,False,,66.35652170408702
2,10,0.11370800662205692,0,53,34.0,1,0.0,False,0.11370800662205692,76.10386858054429
2,10,0.11370800662205692,1,52,34.0,1,0.0,False,0.11370800662205692,66.95011175862516
2,10,0.11370800662205692,2,52,37.0,0,0.0,False,0.11370800662205692,69.71536129550584
2,10,0.11370800662205692,3,52,30.0,3,5.069211251590433,False,0.11370800662205692,55.263094993609016
2,10,0.11370800662205692,4,52,35.0,0,0.0,False,0.11370800662205692,63.56272291375741
2,10,0.11370800662205692,CV-agg,261,34.0,5,0.0,False,,66.35652170408702
2,11,0.15412687409265113,0,53,34.0,1,0.0,False,0.15412687409265113,76.10386858054429
2,11,0.15412687409265113,1,52,34.0,1,0.0,False,0.15412687409265113,66.95011175862516
2,11,0.15412687409265113,2,52,36.0,0,0.0,False,0.15412687409265113,69.71170232181065
2,11,0.15412687409265113,3,52,29.0,3,5.069211251590433,False,0.15412687409265113,55.26308656364061
2,11,0.15412687409265113,4,52,35.0,0,0.0,False,0.15412687409265113,63.84479764566231
2,11,0.15412687409265113,CV-agg,261,33.6,5,0.0,False,,66.41198983078644
2,12,0.1707661759581658,0,53,34.0,1,0.0,False,0.1707661759581658,76.10386858054429
2,12,0.1707661759581658,1,52,34.0,1,0.0,False,0.1707661759581658,66.95011175862516
2,12,0.1707661759581658,2,52,36.0,0,0.0,False,0.1707661759581658,69.71170232181065
2,12,0.1707661759581658,3,52,29.0,3,5.069211251590433,False,0.1707661759581658,55.26308656364061
2,12,0.1707661759581658,4,52,35.0,0,0.0,False,0.1707661759581658,63.84479764566231
2,12,0.1707661759581658,CV-agg,261,33.6,5,0.0,False,,66.41198983078644
2,13,0.1904773103447328,0,53,32.0,1,0.0,False,0.1904773103447328,77.27435067461882
2,13,0.1904773103447328,1,52,34.0,1,0.0,False,0.1904773103447328,66.95011175862516
2,13,0.1904773103447328,2,52,36.0,0,0.0,False,0.1904773103447328,69.71170232181065
2,13,0.1904773103447328,3,52,28.0,3,5.069211251590433,False,0.1904773103447328,54.500931452354614
2,13,0.1904773103447328,4,52,35.0,0,0.0,False,0.1904773103447328,63.84479764566231
2,13,0.1904773103447328,CV-agg,261,33.0,5,0.0,False,,66.4978269388289
2,14,0.2263829502236987,0,53,32.0,1,0.0,False,0.2263829502236987,77.27435067461882
2,14,0.2263829502236987,1,52,32.0,1,0.0,False,0.2263829502236987,67.6502473344265
2,14,0.2263829502236987,2,52,36.0,0,0.0,False,0.2263829502236987,70.60799588744543
2,14,0.2263829502236987,3,52,26.0,3,5.069211251590433,False,0.2263829502236987,58.696175607678
2,14,0.2263829502236987,4,52,35.0,0,0.0,False,0.2263829502236987,63.84479764566231
2,14,0.2263829502236987,CV-agg,261,32.2,5,0.0,False,,67.65172353435185
2,15,0.3115159369330289,0,53,31.0,1,0.0,False,0.3115159369330289,77.07024002786726
2,15,0.3115159369330289,1,52,32.0,1,0.0,False,0.3115159369330289,67.1722225459652
2,15,0.3115159369330289,2,52,32.0,0,0.0,False,0.3115159369330289,73.1830389672625
2,15,0.3115159369330289,3,52,26.0,3,5.069211251590433,False,0.3115159369330289,58.696175607678
2,15,0.3115159369330289,4,52,35.0,0,0.0,False,0.3115159369330289,64.75646835896934
2,15,0.3115159369330289,CV-agg,261,31.2,5,0.0,False,,68.20970807061481
2,16,0.3596907306598234,0,53,31.0,1,0.0,False,0.3596907306598234,77.07024002786726
2,16,0.3596907306598234,1,52,30.0,2,0.0,False,0.3596907306598234,65.71552898440964
2,16,0.3596907306598234,2,52,32.0,0,0.0,False,0.3596907306598234,73.1830389672625
2,16,0.3596907306598234,3,52,26.0,3,5.069211251590433,False,0.3596907306598234,58.696175607678
