repeat,alpha_idx,ccp_alpha,fold,n_val,n_leaves_val,pairs_val,sep_val,skipped,a_eff,mae_val
1,59,0.009825588100193128,CV-agg,6447,82.6,1,0.0,False,,4.802405746719916
1,60,0.01002780895667587,0,1290,81.0,1,0.0,False,0.01002780895667587,5.070605641344215
1,60,0.01002780895667587,1,1290,85.0,0,0.0,False,0.01002780895667587,4.295429073150298
1,60,0.01002780895667587,2,1289,83.0,0,0.0,False,0.01002780895667587,5.291193859665913
1,60,0.01002780895667587,3,1289,82.0,0,0.0,False,0.01002780895667587,5.182201368475458
1,60,0.01002780895667587,4,1289,79.0,0,0.0,False,0.01002780895667587,4.2051077015909595
1,60,0.01002780895667587,CV-agg,6447,82.0,1,0.0,False,,4.808868474968651
1,61,0.010311258739101409,0,1290,80.0,1,0.0,False,0.010311258739101409,5.078976470412533
1,61,0.010311258739101409,1,1290,84.0,0,0.0,False,0.010311258739101409,4.300966239558942
1,61,0.010311258739101409,2,1289,82.0,0,0.0,False,0.010311258739101409,5.282434543761513
1,61,0.010311258739101409,3,1289,82.0,0,0.0,False,0.010311258739101409,5.182201368475458
1,61,0.010311258739101409,4,1289,77.0,1,1.030143021580347,False,0.010311258739101409,4.2401970996222635
1,61,0.010311258739101409,CV-agg,6447,81.0,2,0.0,False,,4.816915751225339
1,62,0.010427915225602338,0,1290,80.0,1,0.0,False,0.010427915225602338,5.078976470412533
1,62,0.010427915225602338,1,1290,84.0,0,0.0,False,0.010427915225602338,4.300966239558942
1,62,0.010427915225602338,2,1289,82.0,0,0.0,False,0.010427915225602338,5.282434543761513
1,62,0.010427915225602338,3,1289,80.0,0,0.0,False,0.010427915225602338,5.189480999892774
1,62,0.010427915225602338,4,1289,77.0,1,1.030143021580347,False,0.010427915225602338,4.2401970996222635
1,62,0.010427915225602338,CV-agg,6447,80.6,2,0.0,False,,4.818371225848717
1,63,0.011217542291343266,0,1290,77.0,1,0.0,False,0.011217542291343266,5.118273214462685
1,63,0.011217542291343266,1,1290,78.0,0,0.0,False,0.011217542291343266,4.330961228934014
1,63,0.011217542291343266,2,1289,80.0,0,0.0,False,0.011217542291343266,5.307526049753826
1,63,0.011217542291343266,3,1289,76.0,1,0.0,False,0.011217542291343266,5.256871577210519
1,63,0.011217542291343266,4,1289,75.0,1,1.030143021580347,False,0.011217542291343266,4.272647295665328
1,63,0.011217542291343266,CV-agg,6447,77.2,3,0.0,False,,4.8572147258029155
1,64,0.01124883823125173,0,1290,77.0,1,0.0,False,0.01124883823125173,5.118273214462685
1,64,0.01124883823125173,1,1290,78.0,0,0.0,False,0.01124883823125173,4.330961228934014
1,64,0.01124883823125173,2,1289,80.0,0,0.0,False,0.01124883823125173,5.307526049753826
1,64,0.01124883823125173,3,1289,76.0,1,0.0,False,0.01124883823125173,5.256871577210519
1,64,0.01124883823125173,4,1289,75.0,1,1.030143021580347,False,0.01124883823125173,4.272647295665328
1,64,0.01124883823125173,CV-agg,6447,77.2,3,0.0,False,,4.8572147258029155
1,65,0.01132360829276969,0,1290,77.0,1,0.0,False,0.01132360829276969,5.118273214462685
1,65,0.01132360829276969,1,1290,78.0,0,0.0,False,0.01132360829276969,4.330961228934014
1,65,0.01132360829276969,2,1289,80.0,0,0.0,False,0.01132360829276969,5.307526049753826
1,65,0.01132360829276969,3,1289,76.0,1,0.0,False,0.01132360829276969,5.256871577210519
1,65,0.01132360829276969,4,1289,73.0,1,1.030143021580347,False,0.01132360829276969,4.293912081425506
1,65,0.01132360829276969,CV-agg,6447,76.8,3,0.0,False,,4.861466363594891
1,66,0.01158708658523079,0,1290,77.0,1,0.0,False,0.01158708658523079,5.118273214462685
1,66,0.01158708658523079,1,1290,76.0,1,3.680855495730536,False,0.01158708658523079,4.365729365463346
1,66,0.01158708658523079,2,1289,79.0,0,0.0,False,0.01158708658523079,5.307815151186507
1,66,0.01158708658523079,3,1289,74.0,1,0.0,False,0.01158708658523079,5.276803711853662
1,66,0.01158708658523079,4,1289,73.0,1,1.030143021580347,False,0.01158708658523079,4.293912081425506
1,66,0.01158708658523079,CV-agg,6447,75.8,4,0.0,False,,4.872466219252495
1,67,0.011657365129407932,0,1290,77.0,1,0.0,False,0.011657365129407932,5.118273214462685
1,67,0.011657365129407932,1,1290,76.0,1,3.680855495730536,False,0.011657365129407932,4.365729365463346
1,67,0.011657365129407932,2,1289,78.0,0,0.0,False,0.011657365129407932,5.317490239878209
1,67,0.011657365129407932,3,1289,73.0,1,0.0,False,0.011657365129407932,5.286967860586213
