region,nodes,total,run_idfeature_stor,run_tracksingle_stor,run_gettracks_stor,run_trackstats_stor,run_identifymcs_stor,run_matchpf_stor,run_robustmcs_stor,run_mapfeature_stor,run_speed_stor,regret_vs_global_best
5,32,260.40012618760466,beegfs,beegfs,ssd,ssd,ssd,ssd,beegfs,tmpfs,tmpfs,256.0127987551029
5,16,260.67193869957424,beegfs,beegfs,ssd,ssd,ssd,ssd,beegfs,tmpfs,tmpfs,256.2846112670725
5,8,260.73494416654927,beegfs,beegfs,tmpfs,tmpfs,tmpfs,tmpfs,beegfs,tmpfs,tmpfs,256.3476167340475
5,8,261.1224172782848,beegfs,beegfs,ssd,ssd,ssd,ssd,beegfs,tmpfs,tmpfs,256.735089845783
5,32,261.7707632290183,beegfs,tmpfs,tmpfs,tmpfs,tmpfs,beegfs,beegfs,tmpfs,tmpfs,257.38343579651655
5,32,262.0227982965817,beegfs,ssd,ssd,ssd,ssd,beegfs,beegfs,tmpfs,tmpfs,257.63547086407993
5,16,262.11269034519864,beegfs,tmpfs,tmpfs,tmpfs,tmpfs,beegfs,beegfs,tmpfs,tmpfs,257.7253629126969
5,16,262.31463171650074,beegfs,ssd,ssd,ssd,ssd,beegfs,beegfs,tmpfs,tmpfs,257.927304283999
5,8,262.3991545022595,beegfs,tmpfs,tmpfs,tmpfs,tmpfs,beegfs,beegfs,tmpfs,tmpfs,258.0118270697577
5,8,262.73259148669297,beegfs,ssd,ssd,ssd,ssd,beegfs,beegfs,tmpfs,tmpfs,258.3452640541912
5,32,264.1189043702791,beegfs,tmpfs,tmpfs,tmpfs,tmpfs,tmpfs,beegfs,tmpfs,tmpfs,259.73157693777733
5,32,264.4055707319806,beegfs,ssd,ssd,ssd,ssd,ssd,beegfs,tmpfs,tmpfs,260.01824329947885
5,16,264.4608314864595,beegfs,tmpfs,tmpfs,tmpfs,tmpfs,tmpfs,beegfs,tmpfs,tmpfs,260.0735040539577
5,16,264.69740415189966,beegfs,ssd,ssd,ssd,ssd,ssd,beegfs,tmpfs,tmpfs,260.3100767193979
5,8,264.74729564352026,beegfs,tmpfs,tmpfs,tmpfs,tmpfs,tmpfs,beegfs,tmpfs,tmpfs,260.3599682110185
5,8,265.1153639220919,beegfs,ssd,ssd,ssd,ssd,ssd,beegfs,tmpfs,tmpfs,260.7280364895901
6,32,274.61543038832434,ssd,beegfs,beegfs,ssd,beegfs,beegfs,beegfs,beegfs,beegfs,270.2281029558226
6,32,274.65039856160877,ssd,beegfs,beegfs,ssd,beegfs,beegfs,tmpfs,beegfs,beegfs,270.263071129107
6,32,274.6538314704402,ssd,beegfs,beegfs,ssd,beegfs,tmpfs,beegfs,beegfs,beegfs,270.26650403793843
6,32,274.8110385990216,ssd,ssd,beegfs,ssd,beegfs,beegfs,beegfs,beegfs,beegfs,270.4237111665198
6,32,274.84600677230605,ssd,ssd,beegfs,ssd,beegfs,beegfs,tmpfs,beegfs,beegfs,270.4586793398043
6,32,274.8494396811374,ssd,ssd,beegfs,ssd,beegfs,tmpfs,beegfs,beegfs,beegfs,270.46211224863566
6,32,274.9291611730022,ssd,ssd,beegfs,beegfs,beegfs,beegfs,beegfs,beegfs,beegfs,270.54183374050046
6,32,274.95670099406993,ssd,beegfs,beegfs,ssd,beegfs,beegfs,ssd,beegfs,beegfs,270.56937356156817
6,32,274.9641293462867,ssd,ssd,beegfs,beegfs,beegfs,beegfs,tmpfs,beegfs,beegfs,270.57680191378495
6,32,274.9675622551181,ssd,ssd,beegfs,beegfs,beegfs,tmpfs,beegfs,beegfs,beegfs,270.5802348226163
6,32,274.9676851375584,ssd,beegfs,beegfs,ssd,beegfs,ssd,beegfs,beegfs,beegfs,270.58035770505666
6,32,274.99573203157905,ssd,ssd,beegfs,beegfs,tmpfs,beegfs,beegfs,beegfs,beegfs,270.6084045990773
6,32,275.03070020486354,ssd,ssd,beegfs,beegfs,tmpfs,beegfs,tmpfs,beegfs,beegfs,270.6433727723618
6,32,275.06717657907285,ssd,beegfs,ssd,beegfs,beegfs,beegfs,beegfs,beegfs,beegfs,270.6798491465711
6,32,275.10214475235733,ssd,beegfs,ssd,beegfs,beegfs,beegfs,tmpfs,beegfs,beegfs,270.71481731985557
6,32,275.1055776611887,ssd,beegfs,ssd,beegfs,beegfs,tmpfs,beegfs,beegfs,beegfs,270.71825022868694
6,32,275.1337474376496,ssd,beegfs,ssd,beegfs,tmpfs,beegfs,beegfs,beegfs,beegfs,270.74642000514785
6,32,275.15230920476716,ssd,ssd,beegfs,ssd,beegfs,beegfs,ssd,beegfs,beegfs,270.7649817722654
6,32,275.16329334825565,ssd,ssd,beegfs,ssd,beegfs,ssd,beegfs,beegfs,beegfs,270.7759659157539
6,32,275.1687156109341,ssd,beegfs,ssd,beegfs,tmpfs,beegfs,tmpfs,beegfs,beegfs,270.78138817843234
6,32,275.2704317787478,ssd,ssd,beegfs,beegfs,beegfs,beegfs,ssd,beegfs,beegfs,270.88310434624606
6,32,275.27392039601773,ssd,ssd,beegfs,beegfs,ssd,beegfs,beegfs,beegfs,beegfs,270.88659296351597
6,32,275.2814159222363,ssd,ssd,beegfs,beegfs,beegfs,ssd,beegfs,beegfs,beegfs,270.89408848973454
6,16,275.3030894150786,ssd,beegfs,beegfs,ssd,beegfs,beegfs,beegfs,beegfs,beegfs,270.91576198257684
6,32,275.3088885693022,ssd,ssd,beegfs,beegfs,ssd,beegfs,tmpfs,beegfs,beegfs,270.92156113680045
6,32,275.33700263732464,ssd,ssd,beegfs,beegfs,tmpfs,beegfs,ssd,beegfs,beegfs,270.9496752048229
6,16,275.3380575883631,ssd,beegfs,beegfs,ssd,beegfs,beegfs,tmpfs,beegfs,beegfs,270.9507301558613
6,16,275.34149049719446,ssd,beegfs,beegfs,ssd,beegfs,tmpfs,beegfs,beegfs,beegfs,270.9541630646927
6,32,275.40844718481844,ssd,beegfs,ssd,beegfs,beegfs,beegfs,ssd,beegfs,beegfs,271.0211197523167
6,32,275.41193580208835,ssd,beegfs,ssd,beegfs,ssd,beegfs,beegfs,beegfs,beegfs,271.0246083695866
6,32,275.4194313283069,ssd,beegfs,ssd,beegfs,beegfs,ssd,beegfs,beegfs,beegfs,271.03210389580516
6,32,275.4469039753728,ssd,beegfs,ssd,beegfs,ssd,beegfs,tmpfs,beegfs,beegfs,271.059576542871
6,32,275.4750180433952,ssd,beegfs,ssd,beegfs,tmpfs,beegfs,ssd,beegfs,beegfs,271.08769061089345
6,16,275.5129798306036,ssd,ssd,beegfs,beegfs,beegfs,beegfs,beegfs,beegfs,beegfs,271.12565239810186
6,16,275.5187185337253,ssd,ssd,beegfs,ssd,beegfs,beegfs,beegfs,beegfs,beegfs,271.1313911012235
6,16,275.54794800388805,ssd,ssd,beegfs,beegfs,beegfs,beegfs,tmpfs,beegfs,beegfs,271.1606205713863
6,16,275.5513809127194,ssd,ssd,beegfs,beegfs,beegfs,tmpfs,beegfs,beegfs,beegfs,271.16405348021766
6,16,275.5536867070098,ssd,ssd,beegfs,ssd,beegfs,beegfs,tmpfs,beegfs,beegfs,271.166359274508
6,16,275.55711961584115,ssd,ssd,beegfs,ssd,beegfs,tmpfs,beegfs,beegfs,beegfs,271.1697921833394
6,16,275.5795506891804,ssd,ssd,beegfs,beegfs,tmpfs,beegfs,beegfs,beegfs,beegfs,271.19222325667863
6,16,275.6145188624649,ssd,ssd,beegfs,beegfs,tmpfs,beegfs,tmpfs,beegfs,beegfs,271.2271914299631
6,32,275.6151910017633,ssd,ssd,beegfs,beegfs,ssd,beegfs,ssd,beegfs,beegfs,271.22786356926156
6,16,275.63097432872473,ssd,beegfs,ssd,beegfs,beegfs,beegfs,beegfs,beegfs,beegfs,271.24364689622297
6,16,275.6443600208242,ssd,beegfs,beegfs,ssd,beegfs,beegfs,ssd,beegfs,beegfs,271.25703258832243
6,16,275.6553441643126,ssd,beegfs,beegfs,ssd,beegfs,ssd,beegfs,beegfs,beegfs,271.26801673181086
6,16,275.6659425020092,ssd,beegfs,ssd,beegfs,beegfs,beegfs,tmpfs,beegfs,beegfs,271.27861506950745
6,16,275.6693754108406,ssd,beegfs,ssd,beegfs,beegfs,tmpfs,beegfs,beegfs,beegfs,271.2820479783388
6,16,275.69754518730156,ssd,beegfs,ssd,beegfs,tmpfs,beegfs,beegfs,beegfs,beegfs,271.3102177547998
6,16,275.73251336058604,ssd,beegfs,ssd,beegfs,tmpfs,beegfs,tmpfs,beegfs,beegfs,271.3451859280843
6,32,275.75320640783394,ssd,beegfs,ssd,beegfs,ssd,beegfs,ssd,beegfs,beegfs,271.3658789753322
6,16,275.8542504363492,ssd,ssd,beegfs,beegfs,beegfs,beegfs,ssd,beegfs,beegfs,271.46692300384746
6,16,275.85773905361907,ssd,ssd,beegfs,beegfs,ssd,beegfs,beegfs,beegfs,beegfs,271.4704116211173
6,16,275.8599891394709,ssd,ssd,beegfs,ssd,beegfs,beegfs,ssd,beegfs,beegfs,271.4726617069691
6,16,275.86523457983765,ssd,ssd,beegfs,beegfs,beegfs,ssd,beegfs,beegfs,beegfs,271.4779071473359
6,16,275.8709732829593,ssd,ssd,beegfs,ssd,beegfs,ssd,beegfs,beegfs,beegfs,271.48364585045755
6,16,275.89270722690355,ssd,ssd,beegfs,beegfs,ssd,beegfs,tmpfs,beegfs,beegfs,271.5053797944018
6,16,275.920821294926,ssd,ssd,beegfs,beegfs,tmpfs,beegfs,ssd,beegfs,beegfs,271.5334938624242
6,16,275.9722449344704,ssd,beegfs,ssd,beegfs,beegfs,beegfs,ssd,beegfs,beegfs,271.5849175019686
6,16,275.9757335517403,ssd,beegfs,ssd,beegfs,ssd,beegfs,beegfs,beegfs,beegfs,271.5884061192385
6,16,275.9832290779588,ssd,beegfs,ssd,beegfs,beegfs,ssd,beegfs,beegfs,beegfs,271.59590164545705
6,16,276.0107017250247,ssd,beegfs,ssd,beegfs,ssd,beegfs,tmpfs,beegfs,beegfs,271.62337429252295
6,16,276.03881579304715,ssd,beegfs,ssd,beegfs,tmpfs,beegfs,ssd,beegfs,beegfs,271.6514883605454
6,16,276.19900965936466,ssd,ssd,beegfs,beegfs,ssd,beegfs,ssd,beegfs,beegfs,271.8116822268629
6,16,276.3170041574858,ssd,beegfs,ssd,beegfs,ssd,beegfs,ssd,beegfs,beegfs,271.92967672498406
6,8,277.13281968681395,ssd,beegfs,beegfs,ssd,beegfs,beegfs,beegfs,beegfs,beegfs,272.7454922543122
6,8,277.1677878600984,ssd,beegfs,beegfs,ssd,beegfs,beegfs,tmpfs,beegfs,beegfs,272.7804604275966
6,8,277.17122076892974,ssd,beegfs,beegfs,ssd,beegfs,tmpfs,beegfs,beegfs,beegfs,272.783893336428
6,8,277.31592999694226,ssd,ssd,beegfs,ssd,beegfs,beegfs,beegfs,beegfs,beegfs,272.9286025644405
6,32,277.33154368905,ssd,beegfs,beegfs,ssd,beegfs,tmpfs,tmpfs,beegfs,beegfs,272.94421625654826
6,32,277.34387317283984,ssd,ssd,beegfs,beegfs,tmpfs,tmpfs,beegfs,beegfs,beegfs,272.9565457403381
6,8,277.35089817022674,ssd,ssd,beegfs,ssd,beegfs,beegfs,tmpfs,beegfs,beegfs,272.963570737725
6,8,277.3543310790581,ssd,ssd,beegfs,ssd,beegfs,tmpfs,beegfs,beegfs,beegfs,272.96700364655635
6,8,277.3904621788639,ssd,ssd,beegfs,beegfs,beegfs,beegfs,beegfs,beegfs,beegfs,273.00313474636215
6,8,277.4254303521484,ssd,ssd,beegfs,beegfs,beegfs,beegfs,tmpfs,beegfs,beegfs,273.03810291964663
6,8,277.42886326097977,ssd,ssd,beegfs,beegfs,beegfs,tmpfs,beegfs,beegfs,beegfs,273.041535828478
6,8,277.45703303744074,ssd,ssd,beegfs,beegfs,tmpfs,beegfs,beegfs,beegfs,beegfs,273.069705604939
6,8,277.47409029255954,ssd,beegfs,beegfs,ssd,beegfs,beegfs,ssd,beegfs,beegfs,273.0867628600578
6,32,277.48188857891046,ssd,beegfs,ssd,beegfs,tmpfs,tmpfs,beegfs,beegfs,beegfs,273.0945611464087
6,8,277.48507443604797,ssd,beegfs,beegfs,ssd,beegfs,ssd,beegfs,beegfs,beegfs,273.0977470035462
6,8,277.49200121072516,ssd,ssd,beegfs,beegfs,tmpfs,beegfs,tmpfs,beegfs,beegfs,273.1046737782234
6,32,277.52715189974725,ssd,ssd,beegfs,ssd,beegfs,tmpfs,tmpfs,beegfs,beegfs,273.1398244672455
6,8,277.5409754855034,ssd,beegfs,ssd,beegfs,beegfs,beegfs,beegfs,beegfs,beegfs,273.15364805300163
6,8,277.5759436587879,ssd,beegfs,ssd,beegfs,beegfs,beegfs,tmpfs,beegfs,beegfs,273.1886162262861
6,8,277.57937656761925,ssd,beegfs,ssd,beegfs,beegfs,tmpfs,beegfs,beegfs,beegfs,273.1920491351175
6,8,277.6075463440802,ssd,beegfs,ssd,beegfs,tmpfs,beegfs,beegfs,beegfs,beegfs,273.22021891157846
6,8,277.6425145173647,ssd,beegfs,ssd,beegfs,tmpfs,beegfs,tmpfs,beegfs,beegfs,273.25518708486294
6,32,277.6452744737279,ssd,ssd,beegfs,beegfs,beegfs,tmpfs,tmpfs,beegfs,beegfs,273.25794704122615
6,32,277.64682013614106,ssd,beegfs,beegfs,ssd,beegfs,ssd,ssd,beegfs,beegfs,273.2594927036393
6,32,277.65669283141665,ssd,ssd,beegfs,beegfs,ssd,ssd,beegfs,beegfs,beegfs,273.2693653989149
6,8,277.65720060268785,ssd,ssd,beegfs,ssd,beegfs,beegfs,ssd,beegfs,beegfs,273.2698731701861
6,8,277.66818474617634,ssd,ssd,beegfs,ssd,beegfs,ssd,beegfs,beegfs,beegfs,273.2808573136746
6,8,277.7317327846095,ssd,ssd,beegfs,beegfs,beegfs,beegfs,ssd,beegfs,beegfs,273.34440535210774
6,8,277.7352214018794,ssd,ssd,beegfs,beegfs,ssd,beegfs,beegfs,beegfs,beegfs,273.34789396937765
6,8,277.742716928098,ssd,ssd,beegfs,beegfs,beegfs,ssd,beegfs,beegfs,beegfs,273.3553894955962
6,8,277.7701895751639,ssd,ssd,beegfs,beegfs,ssd,beegfs,tmpfs,beegfs,beegfs,273.38286214266213
6,32,277.78328987979853,ssd,beegfs,ssd,beegfs,beegfs,tmpfs,tmpfs,beegfs,beegfs,273.39596244729677
6,32,277.79470823748727,ssd,beegfs,ssd,beegfs,ssd,ssd,beegfs,beegfs,beegfs,273.4073808049855
6,8,277.7983036431863,ssd,ssd,beegfs,beegfs,tmpfs,beegfs,ssd,beegfs,beegfs,273.4109762106845
6,32,277.8424283468383,ssd,ssd,beegfs,ssd,beegfs,ssd,ssd,beegfs,beegfs,273.4551009143365
6,8,277.882246091249,ssd,beegfs,ssd,beegfs,beegfs,beegfs,ssd,beegfs,beegfs,273.4949186587472
6,8,277.8857347085189,ssd,beegfs,ssd,beegfs,ssd,beegfs,beegfs,beegfs,beegfs,273.49840727601713
6,8,277.8932302347375,ssd,beegfs,ssd,beegfs,beegfs,ssd,beegfs,beegfs,beegfs,273.5059028022357
6,8,277.9207028818034,ssd,beegfs,ssd,beegfs,ssd,beegfs,tmpfs,beegfs,beegfs,273.5333754493016
6,16,277.9276918304412,ssd,ssd,beegfs,beegfs,tmpfs,tmpfs,beegfs,beegfs,beegfs,273.5403643979394
6,8,277.9488169498258,ssd,beegfs,ssd,beegfs,tmpfs,beegfs,ssd,beegfs,beegfs,273.56148951732405
6,32,277.96055092081895,ssd,ssd,beegfs,beegfs,beegfs,ssd,ssd,beegfs,beegfs,273.5732234883172
6,16,278.0192027158043,ssd,beegfs,beegfs,ssd,beegfs,tmpfs,tmpfs,beegfs,beegfs,273.6318752833025
6,16,278.0456863285624,ssd,beegfs,ssd,beegfs,tmpfs,tmpfs,beegfs,beegfs,beegfs,273.65835889606063
6,8,278.076492007625,ssd,ssd,beegfs,beegfs,ssd,beegfs,ssd,beegfs,beegfs,273.68916457512324
6,32,278.09856632688957,ssd,beegfs,ssd,beegfs,beegfs,ssd,ssd,beegfs,beegfs,273.7112388943878
6,8,278.2270053142645,ssd,beegfs,ssd,beegfs,ssd,beegfs,ssd,beegfs,beegfs,273.8396778817627
6,16,278.2290931313293,ssd,ssd,beegfs,beegfs,beegfs,tmpfs,tmpfs,beegfs,beegfs,273.84176569882754
6,16,278.234831834451,ssd,ssd,beegfs,ssd,beegfs,tmpfs,tmpfs,beegfs,beegfs,273.8475044019492
6,16,278.240511489018,ssd,ssd,beegfs,beegfs,ssd,ssd,beegfs,beegfs,beegfs,273.8531840565162
6,16,278.3344791628953,ssd,beegfs,beegfs,ssd,beegfs,ssd,ssd,beegfs,beegfs,273.94715173039356
6,16,278.34708762945047,ssd,beegfs,ssd,beegfs,beegfs,tmpfs,tmpfs,beegfs,beegfs,273.9597601969487
6,32,278.3570800257415,ssd,beegfs,beegfs,ssd,ssd,beegfs,beegfs,beegfs,beegfs,273.9697525932397
6,16,278.35850598713915,ssd,beegfs,ssd,beegfs,ssd,ssd,beegfs,beegfs,beegfs,273.9711785546374
6,32,278.39204819902596,ssd,beegfs,beegfs,ssd,ssd,beegfs,tmpfs,beegfs,beegfs,274.0047207665242
6,16,278.5443695784203,ssd,ssd,beegfs,beegfs,beegfs,ssd,ssd,beegfs,beegfs,274.1570421459185
6,16,278.550108281542,ssd,ssd,beegfs,ssd,beegfs,ssd,ssd,beegfs,beegfs,274.16278084904025
6,32,278.5526882364387,ssd,ssd,beegfs,ssd,ssd,beegfs,beegfs,beegfs,beegfs,274.16536080393695
6,32,278.57070243900995,ssd,beegfs,ssd,ssd,beegfs,beegfs,beegfs,beegfs,beegfs,274.1833750065082
6,32,278.5876564097232,ssd,ssd,beegfs,ssd,ssd,beegfs,tmpfs,beegfs,beegfs,274.20032897722143
6,32,278.60567061229443,ssd,beegfs,ssd,ssd,beegfs,beegfs,tmpfs,beegfs,beegfs,274.21834317979267
6,32,278.60910352112575,ssd,beegfs,ssd,ssd,beegfs,tmpfs,beegfs,beegfs,beegfs,274.221776088624
6,16,278.66236407654145,ssd,beegfs,ssd,beegfs,beegfs,ssd,ssd,beegfs,beegfs,274.2750366440397
6,32,278.6983506314871,ssd,beegfs,beegfs,ssd,ssd,beegfs,ssd,beegfs,beegfs,274.3110231989853
6,32,278.86709254549623,ssd,ssd,ssd,beegfs,beegfs,beegfs,beegfs,beegfs,beegfs,274.47976511299447
6,32,278.89395884218436,ssd,ssd,beegfs,ssd,ssd,beegfs,ssd,beegfs,beegfs,274.5066314096826
6,32,278.9020607187807,ssd,ssd,ssd,beegfs,beegfs,beegfs,tmpfs,beegfs,beegfs,274.51473328627895
6,32,278.9054936276121,ssd,ssd,ssd,beegfs,beegfs,tmpfs,beegfs,beegfs,beegfs,274.5181661951103
6,32,278.91197304475554,ssd,beegfs,ssd,ssd,beegfs,beegfs,ssd,beegfs,beegfs,274.5246456122538
6,32,278.92295718824397,ssd,beegfs,ssd,ssd,beegfs,ssd,beegfs,beegfs,beegfs,274.5356297557422
6,32,278.93366340407306,ssd,ssd,ssd,beegfs,tmpfs,beegfs,beegfs,beegfs,beegfs,274.5463359715713
6,32,278.96863157735754,ssd,ssd,ssd,beegfs,tmpfs,beegfs,tmpfs,beegfs,beegfs,274.5813041448558
6,16,279.04473905249574,ssd,beegfs,beegfs,ssd,ssd,beegfs,beegfs,beegfs,beegfs,274.657411619994
6,16,279.0797072257802,ssd,beegfs,beegfs,ssd,ssd,beegfs,tmpfs,beegfs,beegfs,274.69237979327846
6,32,279.2083631512418,ssd,ssd,ssd,beegfs,beegfs,beegfs,ssd,beegfs,beegfs,274.82103571874006
6,32,279.21185176851174,ssd,ssd,ssd,beegfs,ssd,beegfs,beegfs,beegfs,beegfs,274.82452433601
6,32,279.2193472947303,ssd,ssd,ssd,beegfs,beegfs,ssd,beegfs,beegfs,beegfs,274.83201986222855
6,32,279.2468199417962,ssd,ssd,ssd,beegfs,ssd,beegfs,tmpfs,beegfs,beegfs,274.85949250929445
6,16,279.2583614657642,ssd,beegfs,ssd,ssd,beegfs,beegfs,beegfs,beegfs,beegfs,274.87103403326245
6,16,279.26036817114243,ssd,ssd,beegfs,ssd,ssd,beegfs,beegfs,beegfs,beegfs,274.87304073864067
6,32,279.27493400981865,ssd,ssd,ssd,beegfs,tmpfs,beegfs,ssd,beegfs,beegfs,274.8876065773169
6,16,279.2933296390487,ssd,beegfs,ssd,ssd,beegfs,beegfs,tmpfs,beegfs,beegfs,274.90600220654693
6,16,279.2953363444269,ssd,ssd,beegfs,ssd,ssd,beegfs,tmpfs,beegfs,beegfs,274.90800891192515
6,16,279.29676254788,ssd,beegfs,ssd,ssd,beegfs,tmpfs,beegfs,beegfs,beegfs,274.90943511537824
6,16,279.38600965824133,ssd,beegfs,beegfs,ssd,ssd,beegfs,ssd,beegfs,beegfs,274.99868222573957
6,16,279.4509112030976,ssd,ssd,ssd,beegfs,beegfs,beegfs,beegfs,beegfs,beegfs,275.0635837705958
6,16,279.48587937638206,ssd,ssd,ssd,beegfs,beegfs,beegfs,tmpfs,beegfs,beegfs,275.0985519438803
6,16,279.48931228521343,ssd,ssd,ssd,beegfs,beegfs,tmpfs,beegfs,beegfs,beegfs,275.10198485271167
6,16,279.5174820616744,ssd,ssd,ssd,beegfs,tmpfs,beegfs,beegfs,beegfs,beegfs,275.13015462917264
6,16,279.5524502349589,ssd,ssd,ssd,beegfs,tmpfs,beegfs,tmpfs,beegfs,beegfs,275.1651228024571
6,32,279.5531223742573,ssd,ssd,ssd,beegfs,ssd,beegfs,ssd,beegfs,beegfs,275.16579494175556
6,16,279.5996320715098,ssd,beegfs,ssd,ssd,beegfs,beegfs,ssd,beegfs,beegfs,275.21230463900804
6,16,279.601638776888,ssd,ssd,beegfs,ssd,ssd,beegfs,ssd,beegfs,beegfs,275.21431134438626
6,16,279.61061621499823,ssd,beegfs,ssd,ssd,beegfs,ssd,beegfs,beegfs,beegfs,275.22328878249647
6,16,279.7921818088432,ssd,ssd,ssd,beegfs,beegfs,beegfs,ssd,beegfs,beegfs,275.40485437634146
6,16,279.7956704261131,ssd,ssd,ssd,beegfs,ssd,beegfs,beegfs,beegfs,beegfs,275.4083429936113
6,16,279.80316595233165,ssd,ssd,ssd,beegfs,beegfs,ssd,beegfs,beegfs,beegfs,275.4158385198299
6,8,279.8051741787015,ssd,ssd,beegfs,beegfs,tmpfs,tmpfs,beegfs,beegfs,beegfs,275.41784674619976
6,16,279.83063859939756,ssd,ssd,ssd,beegfs,ssd,beegfs,tmpfs,beegfs,beegfs,275.4433111668958
6,8,279.8489329875396,ssd,beegfs,beegfs,ssd,beegfs,tmpfs,tmpfs,beegfs,beegfs,275.46160555503786
6,16,279.85875266742,ssd,ssd,ssd,beegfs,tmpfs,beegfs,ssd,beegfs,beegfs,275.47142523491823
6,8,279.95568748534106,ssd,beegfs,ssd,beegfs,tmpfs,tmpfs,beegfs,beegfs,beegfs,275.5683600528393
6,32,280.0215853914497,ssd,ssd,beegfs,beegfs,tmpfs,tmpfs,tmpfs,beegfs,beegfs,275.63425795894796
6,8,280.032043297668,ssd,ssd,beegfs,ssd,beegfs,tmpfs,tmpfs,beegfs,beegfs,275.64471586516623
6,8,280.1065754795896,ssd,ssd,beegfs,beegfs,beegfs,tmpfs,tmpfs,beegfs,beegfs,275.71924804708783
6,8,280.11799383727833,ssd,ssd,beegfs,beegfs,ssd,ssd,beegfs,beegfs,beegfs,275.73066640477657
6,16,280.1356498977136,tmpfs,tmpfs,beegfs,tmpfs,beegfs,beegfs,beegfs,beegfs,beegfs,275.74832246521186
6,16,280.13694103185867,ssd,ssd,ssd,beegfs,ssd,beegfs,ssd,beegfs,beegfs,275.7496135993569
6,32,280.15960079752034,ssd,beegfs,ssd,beegfs,tmpfs,tmpfs,tmpfs,beegfs,beegfs,275.7722733650186
6,8,280.16420943463066,ssd,beegfs,beegfs,ssd,beegfs,ssd,ssd,beegfs,beegfs,275.7768820021289
6,32,280.16877422383334,tmpfs,tmpfs,beegfs,tmpfs,beegfs,beegfs,beegfs,beegfs,beegfs,275.7814467913316
6,16,280.1706180709981,tmpfs,tmpfs,beegfs,tmpfs,beegfs,beegfs,tmpfs,beegfs,beegfs,275.78329063849634
6,16,280.1740509798295,tmpfs,tmpfs,beegfs,tmpfs,beegfs,tmpfs,beegfs,beegfs,beegfs,275.7867235473277
6,32,280.20374239711776,tmpfs,tmpfs,beegfs,tmpfs,beegfs,beegfs,tmpfs,beegfs,beegfs,275.816414964616
6,32,280.20717530594914,tmpfs,tmpfs,beegfs,tmpfs,beegfs,tmpfs,beegfs,beegfs,beegfs,275.8198478734474
6,16,280.2414779427899,tmpfs,beegfs,beegfs,tmpfs,beegfs,beegfs,beegfs,beegfs,beegfs,275.85415051028815
6,8,280.2570887862291,ssd,beegfs,ssd,beegfs,beegfs,tmpfs,tmpfs,beegfs,beegfs,275.8697613537273
6,8,280.2685071439178,ssd,beegfs,ssd,beegfs,ssd,ssd,beegfs,beegfs,beegfs,275.88117971141605
6,16,280.2764461160744,tmpfs,beegfs,beegfs,tmpfs,beegfs,beegfs,tmpfs,beegfs,beegfs,275.88911868357263
6,16,280.27987902490577,tmpfs,beegfs,beegfs,tmpfs,beegfs,tmpfs,beegfs,beegfs,beegfs,275.892551592404
6,32,280.3144156971612,tmpfs,beegfs,beegfs,tmpfs,beegfs,beegfs,beegfs,beegfs,beegfs,275.92708826465946
6,32,280.3358278299993,ssd,ssd,beegfs,beegfs,ssd,ssd,ssd,beegfs,beegfs,275.9485003974975
6,8,280.347319744759,ssd,ssd,beegfs,ssd,beegfs,ssd,ssd,beegfs,beegfs,275.9599923122572
6,32,280.34938387044565,tmpfs,beegfs,beegfs,tmpfs,beegfs,beegfs,tmpfs,beegfs,beegfs,275.9620564379439
6,32,280.352816779277,tmpfs,beegfs,beegfs,tmpfs,beegfs,tmpfs,beegfs,beegfs,beegfs,275.96548934677526
6,8,280.42185192668063,ssd,ssd,beegfs,beegfs,beegfs,ssd,ssd,beegfs,beegfs,276.03452449417887
6,32,280.4738432360699,ssd,beegfs,ssd,beegfs,ssd,ssd,ssd,beegfs,beegfs,276.08651580356815
6,16,280.47692050345927,tmpfs,tmpfs,beegfs,tmpfs,beegfs,beegfs,ssd,beegfs,beegfs,276.0895930709575
6,16,280.4879046469477,tmpfs,tmpfs,beegfs,tmpfs,beegfs,ssd,beegfs,beegfs,beegfs,276.10057721444593
6,32,280.51004482957893,tmpfs,tmpfs,beegfs,tmpfs,beegfs,beegfs,ssd,beegfs,beegfs,276.12271739707717
6,8,280.51617878232094,tmpfs,tmpfs,beegfs,tmpfs,beegfs,beegfs,beegfs,beegfs,beegfs,276.1288513498192
6,16,280.51794093456334,tmpfs,beegfs,tmpfs,beegfs,beegfs,beegfs,beegfs,beegfs,beegfs,276.1306135020616
6,32,280.52102897306736,tmpfs,tmpfs,beegfs,tmpfs,beegfs,ssd,beegfs,beegfs,beegfs,276.1337015405656
6,8,280.5511469556054,tmpfs,tmpfs,beegfs,tmpfs,beegfs,beegfs,tmpfs,beegfs,beegfs,276.16381952310365
6,16,280.55290910784777,tmpfs,beegfs,tmpfs,beegfs,beegfs,beegfs,tmpfs,beegfs,beegfs,276.165581675346
6,8,280.5545798644368,tmpfs,tmpfs,beegfs,tmpfs,beegfs,tmpfs,beegfs,beegfs,beegfs,276.167252431935
6,16,280.5563420166792,tmpfs,beegfs,tmpfs,beegfs,beegfs,tmpfs,beegfs,beegfs,beegfs,276.16901458417743
6,16,280.55952557575245,tmpfs,tmpfs,beegfs,beegfs,beegfs,beegfs,beegfs,beegfs,beegfs,276.1721981432507
6,8,280.5723652333201,ssd,beegfs,ssd,beegfs,beegfs,ssd,ssd,beegfs,beegfs,276.18503780081835
